order_id,user_id,session_id,order_date,total_amount,status
2720,2325,18641,2024-01-22 00:00:00,381.03,Delivered
2721,4649,18655,2023-03-31 00:00:00,232.81,Delivered
2722,2576,18661,2023-05-06 00:00:00,1455.04,Delivered
2723,1405,18663,2023-02-08 00:00:00,119.57,Delivered
2724,299,18672,2022-11-25 00:00:00,498.82,Delivered
2725,4499,18673,2024-02-20 00:00:00,132.87,Delivered
2726,2317,18677,2024-02-29 00:00:00,352.01,Delivered
2727,872,18686,2023-08-04 00:00:00,352.76,Delivered
2728,3031,18690,2024-01-08 00:00:00,2918.48,Delivered
2729,4907,18703,2022-10-07 00:00:00,394.76,Delivered
2730,965,18705,2024-02-10 00:00:00,1021.26,Delivered
2731,1862,18707,2023-12-13 00:00:00,893.44,Delivered
2732,281,18713,2024-02-02 00:00:00,293.18,Delivered
2733,2090,18716,2022-10-20 00:00:00,271.9,Delivered
2734,4451,18724,2023-12-14 00:00:00,1024.59,Delivered
2735,1654,18739,2023-10-13 00:00:00,94.93,Delivered
2736,1063,18743,2023-01-10 00:00:00,266.26,Delivered
2737,488,18749,2023-12-17 00:00:00,799.96,Cancelled
2738,359,18772,2024-02-11 00:00:00,85.11,Delivered
2739,2365,18774,2023-11-29 00:00:00,172.46,Delivered
2740,50,18776,2024-01-10 00:00:00,48.99,Delivered
2741,987,18779,2023-10-28 00:00:00,673.73,Delivered
2742,3775,18791,2024-01-07 00:00:00,661.72,Shipped
2743,1865,18794,2024-02-05 00:00:00,623.1,Delivered
2744,414,18795,2023-05-28 00:00:00,308.69,Delivered
2745,4856,18807,2022-08-14 00:00:00,1443.13,Delivered
2746,2515,18808,2023-05-30 00:00:00,763.34,Delivered
2747,2722,18820,2022-09-06 00:00:00,344.92,Delivered
2748,2825,18822,2023-12-12 00:00:00,483.75,Delivered
2749,768,18839,2023-12-10 00:00:00,947.33,Delivered
2750,4463,18841,2023-07-29 00:00:00,135.69,Cancelled
2751,1436,18842,2023-05-23 00:00:00,1581.98,Delivered
2752,147,18843,2023-01-24 00:00:00,2036.39,Delivered
2753,2590,18845,2024-01-18 00:00:00,138.9,Delivered
2754,4555,18846,2023-12-13 00:00:00,908.97,Delivered
2755,3333,18851,2023-03-14 00:00:00,1611.26,Cancelled
2756,2429,18871,2023-10-08 00:00:00,711.49,Delivered
2757,4639,18875,2024-02-13 00:00:00,1292.26,Shipped
2758,2201,18879,2023-12-08 00:00:00,209.98,Delivered
2759,4870,18880,2023-06-23 00:00:00,2251.64,Shipped
2760,4437,18881,2023-08-03 00:00:00,153.43,Delivered
2761,4456,18885,2023-01-26 00:00:00,636.54,Delivered
2762,1026,18893,2022-12-12 00:00:00,596.77,Delivered
2763,677,18904,2023-07-02 00:00:00,69.74,Processing
2764,355,18914,2024-02-21 00:00:00,133.96,Delivered
2765,502,18920,2023-08-02 00:00:00,808.78,Delivered
2766,2300,18929,2023-09-26 00:00:00,26.07,Delivered
2767,2116,18950,2023-01-02 00:00:00,47.44,Delivered
2768,4797,18968,2024-02-20 00:00:00,271.9,Processing
2769,4594,18976,2023-12-16 00:00:00,89.7,Cancelled
2770,4756,18989,2023-12-20 00:00:00,369.7,Delivered
2771,1893,18992,2024-01-07 00:00:00,40.81,Delivered
2772,1294,18993,2024-02-26 00:00:00,1168.22,Shipped
2773,4464,18999,2022-11-18 00:00:00,732.69,Shipped
2774,825,19016,2023-08-16 00:00:00,138.38,Delivered
2775,17,19021,2023-12-24 00:00:00,286.12,Delivered
2776,1045,19030,2023-10-20 00:00:00,1292.26,Delivered
2777,428,19032,2023-12-24 00:00:00,341.06,Cancelled
2778,1727,19035,2024-01-09 00:00:00,645.2,Delivered
2779,1472,19038,2024-02-18 00:00:00,422.52,Delivered
2780,4156,19043,2023-09-17 00:00:00,1555.87,Delivered
2781,556,19044,2024-02-16 00:00:00,326.79,Delivered
2782,721,19045,2024-01-14 00:00:00,711.87,Delivered
2783,4806,19047,2024-01-24 00:00:00,175.3,Delivered
2784,2295,19048,2024-01-28 00:00:00,149.46,Delivered
2785,3517,19051,2023-07-02 00:00:00,419.1,Delivered
2786,308,19054,2023-12-02 00:00:00,1056.01,Delivered
2787,517,19065,2023-10-30 00:00:00,106.16,Delivered
2788,3466,19071,2023-09-13 00:00:00,1198.8,Delivered
2789,4258,19080,2024-01-18 00:00:00,1729.35,Delivered
2790,660,19089,2024-02-15 00:00:00,1443.13,Shipped
2791,2049,19106,2023-09-01 00:00:00,704.36,Delivered
2792,4703,19111,2023-12-20 00:00:00,1267.05,Delivered
2793,2242,19113,2023-01-17 00:00:00,135.69,Delivered
2794,572,19114,2022-11-12 00:00:00,1353.44,Delivered
2795,2093,19123,2023-10-04 00:00:00,63.93,Delivered
2796,3951,19137,2023-10-06 00:00:00,45.77,Delivered
2797,4522,19142,2023-01-18 00:00:00,173.01,Delivered
2798,4178,19147,2024-01-28 00:00:00,132.95,Delivered
2799,3113,19151,2023-05-31 00:00:00,132.87,Delivered
2800,2624,19157,2023-11-07 00:00:00,146.33,Delivered
2801,483,19158,2023-03-23 00:00:00,777.86,Delivered
2802,3350,19174,2024-02-14 00:00:00,556.08,Delivered
2803,797,19184,2024-01-21 00:00:00,86.17,Delivered
2804,1514,19189,2023-10-25 00:00:00,394.33,Delivered
2805,3448,19201,2023-11-01 00:00:00,146.59,Delivered
2806,1302,19206,2024-02-18 00:00:00,1031.47,Delivered
2807,4806,19207,2024-01-25 00:00:00,284.15,Delivered
2808,1145,19220,2023-10-07 00:00:00,188.55,Delivered
2809,3800,19224,2024-02-01 00:00:00,27.68,Delivered
2810,159,19226,2023-07-06 00:00:00,142.69,Delivered
2811,506,19231,2023-07-09 00:00:00,21.48,Delivered
2812,3281,19233,2023-09-19 00:00:00,283.54,Delivered
2813,1101,19242,2023-05-17 00:00:00,859.7,Delivered
2814,4973,19254,2023-12-12 00:00:00,87.35,Delivered
2815,542,19258,2023-11-25 00:00:00,2794.38,Delivered
2816,449,19260,2023-06-23 00:00:00,147.79,Delivered
2817,3276,19267,2023-11-04 00:00:00,1693.4,Delivered
2818,2047,19277,2023-05-03 00:00:00,221.15,Delivered
2819,2485,19290,2023-12-04 00:00:00,1225.59,Shipped
2820,1433,19295,2024-01-06 00:00:00,497.85,Delivered
2821,4972,19296,2023-10-23 00:00:00,465.1,Delivered
2822,2820,19307,2023-11-29 00:00:00,142.69,Delivered
2823,2051,19370,2023-06-20 00:00:00,127.63,Delivered
2824,4212,19371,2024-01-10 00:00:00,395.55,Shipped
2825,943,19380,2024-02-19 00:00:00,868.88,Delivered
2826,170,19388,2023-04-16 00:00:00,105.71,Delivered
2827,2388,19396,2024-02-20 00:00:00,445.81,Delivered
2828,1738,19405,2023-09-22 00:00:00,101.52,Delivered
2829,3472,19416,2023-05-29 00:00:00,176.71,Delivered
2830,541,19442,2023-05-08 00:00:00,63.51,Delivered
2831,2561,19446,2022-03-27 00:00:00,651.35,Cancelled
2832,3326,19450,2023-09-04 00:00:00,612.23,Delivered
2833,4445,19456,2024-02-23 00:00:00,2156.42,Cancelled
2834,109,19464,2023-03-06 00:00:00,181.15,Delivered
2835,3250,19466,2023-11-13 00:00:00,490.62,Delivered
2836,3484,19487,2022-11-20 00:00:00,158.02,Delivered
2837,4085,19511,2023-11-03 00:00:00,423.76,Delivered
2838,4814,19519,2023-10-21 00:00:00,229.2,Delivered
2839,4629,19521,2023-12-09 00:00:00,21.48,Delivered
2840,4483,19540,2024-02-29 00:00:00,1501.71,Delivered
2841,2910,19544,2024-01-12 00:00:00,817.06,Delivered
2842,4306,19546,2023-12-04 00:00:00,84.78,Delivered
2843,4066,19552,2023-11-26 00:00:00,371.72,Delivered
2844,3429,19571,2023-07-13 00:00:00,91.54,Delivered
2845,3111,19576,2022-07-08 00:00:00,1685.83,Delivered
2846,2263,19585,2023-07-30 00:00:00,211.26,Delivered
2847,623,19586,2023-11-06 00:00:00,525.2,Delivered
2848,3965,19588,2024-02-26 00:00:00,1443.13,Delivered
2849,2407,19589,2024-02-02 00:00:00,65.8,Cancelled
2850,1466,19596,2023-08-26 00:00:00,113.52,Delivered
2851,2213,19599,2023-07-24 00:00:00,199.81,Cancelled
2852,2005,19605,2023-09-17 00:00:00,239.01,Delivered
2853,2110,19606,2023-12-14 00:00:00,369.3,Delivered
2854,1786,19608,2023-03-21 00:00:00,75.04,Delivered
2855,2844,19615,2023-02-24 00:00:00,581.44,Delivered
2856,3729,19616,2023-06-18 00:00:00,340.98,Shipped
2857,204,19629,2023-09-01 00:00:00,181.21,Delivered
2858,964,19642,2023-09-26 00:00:00,146.59,Delivered
2859,3931,19655,2023-08-12 00:00:00,554.28,Delivered
2860,985,19671,2022-05-08 00:00:00,651.56,Delivered
2861,83,19674,2023-09-22 00:00:00,1943.29,Delivered
2862,2758,19693,2023-10-14 00:00:00,1564.91,Delivered
2863,625,19704,2023-12-23 00:00:00,113.0,Delivered
2864,517,19706,2023-09-10 00:00:00,459.5,Delivered
2865,2552,19710,2024-02-12 00:00:00,285.38,Delivered
2866,4609,19714,2023-04-15 00:00:00,1455.04,Shipped
2867,3306,19720,2022-06-02 00:00:00,424.88,Delivered
2868,27,19736,2023-08-12 00:00:00,89.01,Delivered
2869,4413,19748,2023-12-31 00:00:00,137.77,Delivered
2870,141,19754,2022-12-15 00:00:00,2348.78,Delivered
2871,2484,19765,2023-11-22 00:00:00,170.26,Cancelled
2872,542,19767,2023-06-06 00:00:00,22.17,Delivered
2873,3283,19775,2024-01-17 00:00:00,580.29,Delivered
2874,2775,19779,2024-01-24 00:00:00,86.27,Delivered
2875,4402,19789,2024-02-13 00:00:00,38.36,Delivered
2876,10,19793,2023-10-12 00:00:00,562.38,Delivered
2877,2331,19795,2023-05-06 00:00:00,1481.07,Cancelled
2878,4882,19798,2023-07-10 00:00:00,148.3,Cancelled
2879,3941,19803,2022-01-28 00:00:00,208.79,Delivered
2880,3890,19805,2023-09-10 00:00:00,523.55,Delivered
2881,4861,19809,2022-12-10 00:00:00,1513.11,Delivered
2882,2600,19812,2023-11-13 00:00:00,750.23,Delivered
2883,2143,19825,2023-10-20 00:00:00,711.87,Delivered
2884,3942,19831,2022-05-14 00:00:00,2295.5,Delivered
2885,2373,19835,2024-02-17 00:00:00,413.59,Delivered
2886,2021,19840,2023-10-19 00:00:00,171.19,Delivered
2887,2568,19845,2024-03-01 00:00:00,148.3,Delivered
2888,1205,19851,2024-01-15 00:00:00,172.46,Delivered
2889,751,19867,2023-06-30 00:00:00,225.61,Delivered
2890,3105,19870,2024-01-28 00:00:00,743.71,Delivered
2891,2249,19871,2023-12-29 00:00:00,90.15,Delivered
2892,2596,19874,2022-11-29 00:00:00,226.49,Delivered
2893,310,19878,2023-11-26 00:00:00,553.44,Cancelled
2894,3815,19879,2022-04-22 00:00:00,2932.68,Delivered
2895,3614,19884,2023-02-24 00:00:00,138.38,Delivered
2896,1964,19888,2024-02-13 00:00:00,656.76,Delivered
2897,3937,19903,2023-11-22 00:00:00,265.74,Processing
2898,3987,19911,2024-01-23 00:00:00,239.47,Delivered
2899,1283,19941,2024-02-27 00:00:00,892.97,Delivered
2900,1985,19945,2024-03-01 00:00:00,266.51,Delivered
2901,4564,19957,2024-02-17 00:00:00,2145.9,Delivered
2902,4967,19959,2024-01-18 00:00:00,734.3,Shipped
2903,1792,19964,2023-12-19 00:00:00,304.58,Delivered
2904,3566,19969,2023-10-15 00:00:00,2625.65,Delivered
2905,1516,19978,2024-02-15 00:00:00,1487.22,Delivered
2906,4579,19987,2023-03-05 00:00:00,189.01,Delivered
2907,4065,19988,2023-06-04 00:00:00,284.44,Delivered
2908,202,19991,2022-04-26 00:00:00,1443.13,Delivered
2909,2879,20011,2023-06-14 00:00:00,3122.89,Delivered
2910,3055,20016,2024-02-21 00:00:00,871.58,Delivered
2911,3081,20017,2023-12-04 00:00:00,83.92,Delivered
2912,963,20021,2023-10-22 00:00:00,1097.3,Delivered
2913,360,20024,2024-01-19 00:00:00,156.79,Cancelled
2914,4095,20028,2023-05-27 00:00:00,41.16,Delivered
2915,1346,20030,2023-06-14 00:00:00,186.85,Delivered
2916,3930,20038,2024-02-02 00:00:00,670.69,Shipped
2917,3748,20041,2023-08-13 00:00:00,197.0,Delivered
2918,1337,20044,2024-03-01 00:00:00,1422.17,Delivered
2919,877,20046,2023-12-10 00:00:00,114.88,Delivered
2920,424,20050,2023-10-12 00:00:00,4400.65,Delivered
2921,1032,20055,2024-01-07 00:00:00,2532.15,Shipped
2922,2528,20059,2023-08-21 00:00:00,262.05,Delivered
2923,2478,20061,2023-03-01 00:00:00,173.01,Shipped
2924,2964,20068,2024-02-02 00:00:00,159.37,Delivered
2925,1731,20080,2024-02-07 00:00:00,316.89,Delivered
2926,3189,20092,2023-08-21 00:00:00,604.69,Delivered
2927,2524,20105,2023-11-17 00:00:00,89.01,Delivered
2928,2720,20111,2024-02-16 00:00:00,138.9,Delivered
2929,633,20123,2022-08-30 00:00:00,33.85,Delivered
2930,4188,20137,2023-08-14 00:00:00,1149.4,Delivered
2931,4964,20142,2024-02-19 00:00:00,388.36,Cancelled
2932,934,20145,2023-08-28 00:00:00,469.97,Delivered
2933,4031,20163,2023-02-02 00:00:00,4201.54,Delivered
2934,3081,20169,2023-11-09 00:00:00,147.76,Delivered
2935,2689,20171,2023-12-16 00:00:00,798.11,Delivered
2936,1054,20184,2022-09-04 00:00:00,994.31,Delivered
2937,4135,20194,2024-02-11 00:00:00,81.62,Delivered
2938,4015,20201,2023-07-23 00:00:00,133.78,Shipped
2939,2647,20202,2022-04-02 00:00:00,448.68,Delivered
2940,2405,20208,2024-02-05 00:00:00,132.14,Delivered
2941,4228,20214,2024-02-11 00:00:00,409.07,Delivered
2942,4355,20224,2024-02-04 00:00:00,117.22,Shipped
2943,184,20231,2024-01-24 00:00:00,567.72,Delivered
2944,3206,20232,2023-07-01 00:00:00,831.44,Delivered
2945,2180,20237,2022-05-15 00:00:00,89.01,Delivered
2946,3447,20249,2024-01-03 00:00:00,220.49,Delivered
2947,4972,20268,2023-11-14 00:00:00,399.32,Delivered
2948,2619,20290,2022-11-13 00:00:00,47.44,Delivered
2949,3156,20291,2024-02-21 00:00:00,138.38,Delivered
2950,4991,20312,2023-08-31 00:00:00,452.76,Delivered
2951,2394,20319,2023-12-07 00:00:00,190.53,Delivered
2952,1127,20328,2024-01-18 00:00:00,271.62,Shipped
2953,3772,20329,2022-04-10 00:00:00,193.48,Delivered
2954,2565,20334,2023-11-27 00:00:00,199.51,Delivered
2955,2217,20336,2023-09-13 00:00:00,424.09,Delivered
2956,4171,20345,2022-08-27 00:00:00,260.51,Delivered
2957,375,20350,2023-11-25 00:00:00,442.1,Delivered
2958,782,20354,2023-12-08 00:00:00,1436.4,Delivered
2959,4285,20356,2023-10-02 00:00:00,583.59,Delivered
2960,2103,20369,2022-09-06 00:00:00,442.81,Delivered
2961,4868,20371,2023-03-26 00:00:00,425.12,Delivered
2962,1424,20375,2023-03-21 00:00:00,1038.48,Delivered
2963,2052,20377,2023-01-10 00:00:00,413.88,Shipped
2964,1793,20379,2023-11-02 00:00:00,635.27,Delivered
2965,1504,20387,2023-10-02 00:00:00,38.35,Delivered
2966,1616,20389,2023-05-15 00:00:00,605.28,Delivered
2967,2255,20391,2023-08-13 00:00:00,2428.23,Delivered
2968,2432,20392,2023-03-22 00:00:00,356.19,Delivered
2969,1030,20407,2024-03-01 00:00:00,341.06,Delivered
2970,860,20409,2024-01-03 00:00:00,460.58,Delivered
2971,2450,20410,2022-02-04 00:00:00,1305.71,Delivered
2972,239,20413,2023-11-13 00:00:00,837.07,Delivered
2973,460,20420,2023-11-12 00:00:00,709.65,Delivered
2974,4553,20443,2023-02-22 00:00:00,121.16,Cancelled
2975,3929,20457,2023-04-06 00:00:00,131.6,Delivered
2976,4284,20458,2023-07-31 00:00:00,326.19,Delivered
2977,3707,20459,2024-01-21 00:00:00,2725.62,Delivered
2978,4033,20475,2023-07-12 00:00:00,463.77,Delivered
2979,1128,20486,2023-01-02 00:00:00,1136.09,Delivered
2980,1004,20512,2024-02-24 00:00:00,540.57,Cancelled
2981,1244,20534,2023-12-19 00:00:00,348.43,Delivered
2982,635,20535,2023-10-06 00:00:00,1005.52,Delivered
2983,3347,20537,2024-02-15 00:00:00,139.48,Delivered
2984,2097,20538,2023-12-08 00:00:00,2272.18,Delivered
2985,2158,20541,2022-07-27 00:00:00,877.56,Delivered
2986,2792,20553,2024-02-20 00:00:00,286.12,Delivered
2987,1652,20554,2024-01-14 00:00:00,444.84,Delivered
2988,2918,20574,2023-12-01 00:00:00,409.41,Delivered
2989,3433,20582,2023-10-27 00:00:00,1292.26,Delivered
2990,4505,20584,2022-06-30 00:00:00,1061.4,Delivered
2991,3432,20588,2023-11-19 00:00:00,148.07,Delivered
2992,4597,20596,2023-07-31 00:00:00,1435.55,Shipped
2993,1867,20608,2023-04-10 00:00:00,137.11,Delivered
2994,4726,20620,2022-09-13 00:00:00,93.7,Delivered
2995,4047,20623,2023-09-28 00:00:00,132.11,Delivered
2996,2492,20626,2023-10-25 00:00:00,847.01,Delivered
2997,4438,20638,2024-02-08 00:00:00,577.86,Delivered
2998,1066,20643,2023-09-09 00:00:00,504.14,Cancelled
2999,31,20649,2024-01-02 00:00:00,38.35,Shipped
3000,1373,20661,2024-02-16 00:00:00,172.46,Delivered
3001,504,20669,2023-08-07 00:00:00,421.05,Cancelled
3002,1848,20674,2022-09-27 00:00:00,424.11,Delivered
3003,355,20676,2023-05-12 00:00:00,1473.93,Delivered
3004,2776,20677,2024-02-14 00:00:00,553.07,Delivered
3005,3410,20678,2023-07-19 00:00:00,247.21,Shipped
3006,3465,20680,2023-01-26 00:00:00,286.12,Delivered
3007,831,20683,2023-11-26 00:00:00,142.69,Delivered
3008,4702,20688,2023-08-04 00:00:00,83.92,Delivered
3009,4878,20711,2023-09-27 00:00:00,381.67,Delivered
3010,2306,20729,2023-11-04 00:00:00,228.69,Delivered
3011,4760,20732,2023-09-21 00:00:00,720.81,Delivered
3012,820,20734,2022-08-03 00:00:00,85.11,Delivered
3013,4356,20744,2024-02-09 00:00:00,94.88,Delivered
3014,3697,20772,2023-11-13 00:00:00,190.53,Delivered
3015,445,20776,2023-09-17 00:00:00,38.36,Delivered
3016,3771,20778,2024-02-20 00:00:00,486.51,Shipped
3017,1974,20792,2023-12-24 00:00:00,149.45,Delivered
3018,1334,20794,2023-09-20 00:00:00,185.86,Delivered
3019,4970,20803,2024-02-29 00:00:00,2688.72,Delivered
3020,3520,20809,2023-09-24 00:00:00,137.89,Delivered
3021,180,20824,2022-07-12 00:00:00,756.01,Cancelled
3022,346,20842,2023-12-29 00:00:00,552.46,Delivered
3023,2171,20855,2023-10-28 00:00:00,147.99,Delivered
3024,3932,20883,2022-12-31 00:00:00,262.6,Processing
3025,1144,20884,2023-10-07 00:00:00,533.04,Delivered
3026,2737,20886,2022-12-23 00:00:00,421.76,Delivered
3027,539,20887,2023-12-11 00:00:00,308.29,Delivered
3028,2872,20889,2023-05-06 00:00:00,310.2,Delivered
3029,2978,20891,2023-02-24 00:00:00,1817.08,Delivered
3030,700,20893,2023-08-24 00:00:00,64.36,Delivered
3031,790,20906,2023-07-10 00:00:00,852.34,Delivered
3032,3732,20918,2023-02-07 00:00:00,47.44,Delivered
3033,4455,20943,2024-01-10 00:00:00,188.55,Delivered
3034,1164,20948,2024-02-26 00:00:00,156.17,Delivered
3035,1088,20949,2023-03-02 00:00:00,163.98,Delivered
3036,3286,20952,2023-12-24 00:00:00,373.55,Delivered
3037,2836,20957,2024-01-01 00:00:00,54.01,Delivered
3038,1853,20959,2023-01-05 00:00:00,106.16,Delivered
3039,2716,20961,2024-01-11 00:00:00,1280.53,Delivered
3040,1729,20967,2024-01-17 00:00:00,207.23,Delivered
3041,3192,20979,2023-12-30 00:00:00,590.08,Delivered
3042,4362,20991,2023-09-28 00:00:00,1534.93,Delivered
3043,444,21001,2023-11-16 00:00:00,164.76,Delivered
3044,4775,21006,2024-02-28 00:00:00,209.98,Delivered
3045,4807,21008,2023-11-13 00:00:00,254.64,Delivered
3046,1559,21020,2023-07-21 00:00:00,1569.22,Delivered
3047,2846,21024,2023-11-27 00:00:00,255.26,Delivered
3048,3163,21026,2023-03-06 00:00:00,130.51,Cancelled
3049,103,21034,2023-09-24 00:00:00,40.81,Delivered
3050,3064,21037,2024-02-27 00:00:00,239.14,Delivered
3051,2108,21038,2023-06-22 00:00:00,385.97,Delivered
3052,2603,21040,2023-01-31 00:00:00,651.56,Delivered
3053,2923,21045,2023-11-22 00:00:00,138.97,Delivered
3054,1281,21056,2023-06-26 00:00:00,393.96,Delivered
3055,388,21064,2023-01-28 00:00:00,179.34,Delivered
3056,3368,21094,2024-02-23 00:00:00,193.1,Delivered
3057,4093,21104,2022-07-27 00:00:00,1455.04,Delivered
3058,3138,21108,2023-12-30 00:00:00,496.97,Delivered
3059,2656,21112,2023-03-28 00:00:00,285.38,Cancelled
3060,693,21115,2024-02-18 00:00:00,133.96,Shipped
3061,1934,21123,2024-01-05 00:00:00,153.1,Delivered
3062,4829,21130,2022-12-15 00:00:00,381.97,Shipped
3063,4453,21131,2023-10-29 00:00:00,705.19,Delivered
3064,519,21144,2022-11-19 00:00:00,299.03,Delivered
3065,1792,21145,2024-01-23 00:00:00,479.96,Cancelled
3066,4449,21147,2024-01-13 00:00:00,1536.09,Delivered
3067,4722,21152,2024-02-24 00:00:00,1284.86,Delivered
3068,1048,21168,2023-10-17 00:00:00,317.38,Delivered
3069,3327,21170,2023-10-21 00:00:00,3024.67,Delivered
3070,977,21178,2023-04-02 00:00:00,63.51,Delivered
3071,4295,21184,2023-08-09 00:00:00,102.66,Delivered
3072,4965,21187,2023-09-05 00:00:00,619.58,Delivered
3073,2538,21189,2023-11-24 00:00:00,579.3,Cancelled
3074,1763,21212,2023-04-22 00:00:00,1557.52,Delivered
3075,2489,21217,2023-09-17 00:00:00,2195.62,Delivered
3076,4541,21222,2023-11-16 00:00:00,133.96,Delivered
3077,2118,21227,2024-02-03 00:00:00,595.03,Delivered
3078,809,21228,2023-07-20 00:00:00,1272.0,Delivered
3079,1215,21232,2024-03-01 00:00:00,164.76,Delivered
3080,2818,21235,2024-02-09 00:00:00,1974.78,Delivered
3081,4181,21238,2023-02-08 00:00:00,247.06,Delivered
3082,1970,21246,2023-04-12 00:00:00,1145.01,Delivered
3083,1774,21267,2023-06-12 00:00:00,335.01,Delivered
3084,2044,21268,2023-10-10 00:00:00,329.44,Delivered
3085,4729,21273,2024-02-16 00:00:00,176.71,Delivered
3086,158,21275,2022-11-17 00:00:00,1669.33,Cancelled
3087,917,21280,2023-10-15 00:00:00,146.9,Delivered
3088,385,21281,2023-10-03 00:00:00,815.8,Delivered
3089,1238,21291,2023-09-22 00:00:00,279.1,Cancelled
3090,3915,21295,2022-12-29 00:00:00,669.12,Delivered
3091,2195,21303,2023-10-21 00:00:00,1159.53,Delivered
3092,4223,21306,2023-05-31 00:00:00,134.08,Delivered
3093,2242,21347,2023-08-19 00:00:00,1721.37,Delivered
3094,3939,21351,2024-01-19 00:00:00,143.49,Delivered
3095,3741,21354,2022-11-16 00:00:00,275.23,Shipped
3096,4083,21360,2023-05-02 00:00:00,1989.55,Delivered
3097,4345,21361,2023-12-25 00:00:00,22.17,Delivered
3098,542,21365,2023-06-22 00:00:00,44.34,Delivered
3099,4743,21368,2023-11-25 00:00:00,132.14,Delivered
3100,2301,21369,2022-06-08 00:00:00,1767.28,Cancelled
3101,4880,21383,2023-09-17 00:00:00,101.52,Cancelled
3102,1168,21401,2023-06-25 00:00:00,153.43,Delivered
3103,2042,21408,2024-01-24 00:00:00,679.66,Delivered
3104,1624,21412,2023-06-01 00:00:00,135.37,Delivered
3105,4098,21413,2022-08-15 00:00:00,247.06,Delivered
3106,2294,21415,2023-12-12 00:00:00,708.07,Delivered
3107,4454,21421,2023-05-23 00:00:00,567.03,Delivered
3108,3039,21428,2023-09-07 00:00:00,967.05,Delivered
3109,717,21434,2023-08-20 00:00:00,54.83,Delivered
3110,2201,21448,2024-01-29 00:00:00,557.08,Cancelled
3111,4988,21459,2024-02-07 00:00:00,139.34,Processing
3112,814,21483,2023-10-08 00:00:00,2914.57,Delivered
3113,1458,21486,2023-06-29 00:00:00,1455.04,Delivered
3114,2799,21506,2024-02-23 00:00:00,312.13,Delivered
3115,3299,21510,2024-02-19 00:00:00,659.54,Delivered
3116,3573,21512,2022-05-20 00:00:00,1797.77,Shipped
3117,1232,21513,2023-04-27 00:00:00,933.24,Processing
3118,1976,21524,2024-02-18 00:00:00,176.84,Delivered
3119,1245,21525,2023-12-27 00:00:00,115.27,Delivered
3120,1363,21526,2023-10-18 00:00:00,156.79,Delivered
3121,2024,21530,2023-10-25 00:00:00,933.24,Delivered
3122,3781,21534,2022-08-13 00:00:00,442.81,Delivered
3123,3372,21538,2022-06-18 00:00:00,138.9,Delivered
3124,3197,21549,2024-01-17 00:00:00,2397.02,Cancelled
3125,4468,21575,2024-01-22 00:00:00,408.89,Delivered
3126,1604,21577,2024-01-08 00:00:00,397.45,Delivered
3127,4729,21579,2024-02-21 00:00:00,294.91,Delivered
3128,928,21587,2023-09-05 00:00:00,387.59,Delivered
3129,2575,21599,2024-01-15 00:00:00,443.09,Shipped
3130,2462,21608,2023-12-21 00:00:00,487.41,Delivered
3131,1786,21611,2022-11-23 00:00:00,629.18,Delivered
3132,4244,21624,2024-02-23 00:00:00,70.65,Delivered
3133,3820,21625,2022-12-06 00:00:00,139.47,Delivered
3134,4053,21635,2023-10-07 00:00:00,929.46,Delivered
3135,1241,21636,2024-01-27 00:00:00,689.83,Delivered
3136,4930,21637,2023-11-07 00:00:00,294.64,Processing
3137,1610,21646,2024-02-24 00:00:00,458.4,Delivered
3138,3502,21651,2023-12-27 00:00:00,366.66,Delivered
3139,834,21653,2023-12-21 00:00:00,271.18,Cancelled
3140,3241,21667,2023-07-04 00:00:00,27.68,Delivered
3141,211,21674,2023-08-11 00:00:00,281.78,Delivered
3142,2390,21684,2023-11-23 00:00:00,82.38,Shipped
3143,2995,21686,2024-01-21 00:00:00,1103.95,Cancelled
3144,1971,21687,2023-10-23 00:00:00,287.55,Delivered
3145,3681,21689,2023-09-16 00:00:00,604.69,Delivered
3146,2512,21693,2024-02-28 00:00:00,148.77,Delivered
3147,2791,21707,2024-01-12 00:00:00,149.46,Cancelled
3148,160,21716,2023-01-26 00:00:00,145.35,Delivered
3149,4378,21730,2023-01-31 00:00:00,424.44,Cancelled
3150,4066,21738,2023-04-06 00:00:00,44.47,Shipped
3151,2124,21741,2023-09-13 00:00:00,603.37,Delivered
3152,3671,21742,2023-11-09 00:00:00,2729.31,Delivered
3153,2,21744,2023-11-27 00:00:00,212.56,Delivered
3154,3521,21745,2023-12-08 00:00:00,1722.54,Delivered
3155,2940,21747,2024-02-05 00:00:00,1868.07,Delivered
3156,1335,21758,2022-11-26 00:00:00,1143.91,Delivered
3157,1846,21762,2023-05-09 00:00:00,153.43,Delivered
3158,4200,21763,2023-08-08 00:00:00,1678.08,Delivered
3159,4263,21764,2023-02-03 00:00:00,94.37,Delivered
3160,819,21773,2023-05-24 00:00:00,243.28,Delivered
3161,73,21775,2023-11-10 00:00:00,94.37,Delivered
3162,3059,21788,2024-02-13 00:00:00,1126.2,Shipped
3163,2262,21792,2023-02-02 00:00:00,45.77,Cancelled
3164,3986,21800,2023-11-06 00:00:00,232.54,Delivered
3165,3473,21810,2023-03-08 00:00:00,1929.06,Delivered
3166,4869,21813,2023-09-09 00:00:00,779.65,Cancelled
3167,3408,21827,2023-08-06 00:00:00,47.44,Cancelled
3168,2008,21829,2023-12-13 00:00:00,84.52,Delivered
